PARAM,FORMULATION,NODE_MULT,VERTIPORTS,ANG_CUTOFF,HORIZON,LANES,MARGIN,NUM_VEHICLES,PARKING_CAP,AIR_SPEED,MAX_ENDURANCE,OPERATIONAL_CAP,NETWORKS,WEATHER_SCEN,DEM_MIN_VERT,DEMAND_ALPHA,TIME_DISC,NUM_ROUTES,ROUTE_SEEDING,PP_ALGO,TPR,KNN,SEEDS
347,FBF,5.0,30,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
348,FBF,5.0,50,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
349,FBF,5.0,5,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
350,FBF,5.0,15,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
351,FBF,5.0,30,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
352,FBF,5.0,50,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
353,FBF,5.0,5,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
354,FBF,5.0,15,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
355,FBF,5.0,30,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
356,FBF,5.0,50,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
357,FBF,5.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
358,FBF,5.0,15,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
359,FBF,5.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
360,FBF,5.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
361,FBF,5.0,5,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
362,FBF,5.0,15,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
363,FBF,5.0,30,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
364,FBF,5.0,50,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
365,FBF,5.0,5,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
366,FBF,5.0,15,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
367,FBF,5.0,30,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
368,FBF,5.0,50,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
369,FBF,5.0,5,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
370,FBF,5.0,15,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
371,FBF,5.0,30,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
372,FBF,5.0,50,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
373,FBF,5.0,5,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
374,FBF,5.0,15,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
375,FBF,5.0,30,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
376,FBF,5.0,50,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
377,FBF,5.0,5,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
378,FBF,5.0,15,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
379,FBF,5.0,30,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
380,FBF,5.0,50,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
381,FBF,5.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
382,FBF,5.0,15,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
383,FBF,5.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
384,FBF,5.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
