PARAM,FORMULATION,NODE_MULT,VERTIPORTS,ANG_CUTOFF,HORIZON,LANES,MARGIN,NUM_VEHICLES,PARKING_CAP,AIR_SPEED,MAX_ENDURANCE,OPERATIONAL_CAP,NETWORKS,WEATHER_SCEN,DEM_MIN_VERT,DEMAND_ALPHA,TIME_DISC,NUM_ROUTES,ROUTE_SEEDING,PP_ALGO,TPR,KNN,SEEDS
360,FBF,10.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,forward_all,0.7,1,120310
361,FBF,1.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,None,backward_one,0.7,1,120310
362,FBF,2.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,None,backward_one,0.7,1,120310
363,FBF,10.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,None,backward_one,0.7,1,120310
364,FBF,1.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,None,backward_one,0.7,1,120310
365,FBF,2.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,None,backward_one,0.7,1,120310
366,FBF,10.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,None,backward_one,0.7,1,120310
367,FBF,1.0,25,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,None,backward_one,0.7,1,120310
368,FBF,2.0,25,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,None,backward_one,0.7,1,120310
369,FBF,10.0,25,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,None,backward_one,0.7,1,120310
370,FBF,1.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,None,backward_one,0.7,1,120310
371,FBF,2.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,None,backward_one,0.7,1,120310
372,FBF,10.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,None,backward_one,0.7,1,120310
373,FBF,1.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,All_Lanes,backward_one,0.7,1,120310
374,FBF,2.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,All_Lanes,backward_one,0.7,1,120310
375,FBF,10.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,All_Lanes,backward_one,0.7,1,120310
376,FBF,1.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,All_Lanes,backward_one,0.7,1,120310
377,FBF,2.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,All_Lanes,backward_one,0.7,1,120310
378,FBF,10.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,All_Lanes,backward_one,0.7,1,120310
379,FBF,1.0,25,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,All_Lanes,backward_one,0.7,1,120310
380,FBF,2.0,25,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,All_Lanes,backward_one,0.7,1,120310
381,FBF,10.0,25,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,All_Lanes,backward_one,0.7,1,120310
382,FBF,1.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,All_Lanes,backward_one,0.7,1,120310
383,FBF,2.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,All_Lanes,backward_one,0.7,1,120310
384,FBF,10.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,All_Lanes,backward_one,0.7,1,120310
385,FBF,1.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
386,FBF,2.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
387,FBF,10.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
388,FBF,1.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
389,FBF,2.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
390,FBF,10.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
391,FBF,1.0,25,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
392,FBF,2.0,25,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
393,FBF,10.0,25,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
394,FBF,1.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
395,FBF,2.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
396,FBF,10.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
397,FBF,1.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,None,backward_all,0.7,1,120310
398,FBF,2.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,None,backward_all,0.7,1,120310
399,FBF,10.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,None,backward_all,0.7,1,120310
400,FBF,1.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,None,backward_all,0.7,1,120310
401,FBF,2.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,None,backward_all,0.7,1,120310
402,FBF,10.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,None,backward_all,0.7,1,120310
403,FBF,1.0,25,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,None,backward_all,0.7,1,120310
404,FBF,2.0,25,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,None,backward_all,0.7,1,120310
405,FBF,10.0,25,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,None,backward_all,0.7,1,120310
406,FBF,1.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,None,backward_all,0.7,1,120310
407,FBF,2.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,None,backward_all,0.7,1,120310
408,FBF,10.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,None,backward_all,0.7,1,120310
409,FBF,1.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,All_Lanes,backward_all,0.7,1,120310
410,FBF,2.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,All_Lanes,backward_all,0.7,1,120310
411,FBF,10.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,All_Lanes,backward_all,0.7,1,120310
412,FBF,1.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,All_Lanes,backward_all,0.7,1,120310
413,FBF,2.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,All_Lanes,backward_all,0.7,1,120310
414,FBF,10.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,All_Lanes,backward_all,0.7,1,120310
415,FBF,1.0,25,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,All_Lanes,backward_all,0.7,1,120310
416,FBF,2.0,25,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,All_Lanes,backward_all,0.7,1,120310
417,FBF,10.0,25,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,All_Lanes,backward_all,0.7,1,120310
418,FBF,1.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,All_Lanes,backward_all,0.7,1,120310
419,FBF,2.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,All_Lanes,backward_all,0.7,1,120310
420,FBF,10.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,All_Lanes,backward_all,0.7,1,120310
421,FBF,1.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_all,0.7,1,120310
422,FBF,2.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_all,0.7,1,120310
423,FBF,10.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_all,0.7,1,120310
424,FBF,1.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_all,0.7,1,120310
425,FBF,2.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_all,0.7,1,120310
426,FBF,10.0,10,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_all,0.7,1,120310
427,FBF,1.0,25,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_all,0.7,1,120310
428,FBF,2.0,25,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_all,0.7,1,120310
429,FBF,10.0,25,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_all,0.7,1,120310
430,FBF,1.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_all,0.7,1,120310
431,FBF,2.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_all,0.7,1,120310
432,FBF,10.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,10.0,30.0,1,1,Compat_Lanes,backward_all,0.7,1,120310
